time(s),GPU_Utilization(%),Memory_Utilization(%),Used_Memory(Bytes),Power_Usage(mW),Temperature(C)
0.0,0,0.0030517578125,1048576,62200,26
1.0449271202087402,0,0.0030517578125,1048576,62400,26
1.971693992614746,0,0.0640869140625,22020096,62400,26
3.239487409591675,0,0.0640869140625,22020096,62300,26
4.167280197143555,0,0.0640869140625,22020096,62300,26
5.09729266166687,0,0.0640869140625,22020096,62300,26
6.029213905334473,0,0.0640869140625,22020096,62300,26
6.9111714363098145,0,0.0640869140625,22020096,62300,26
7.843371391296387,0,0.0640869140625,22020096,62300,26
8.788454055786133,0,0.0762939453125,26214400,62300,26
9.722554206848145,0,0.0762939453125,26214400,62500,26
10.658398628234863,0,0.1800537109375,61865984,62500,26
11.590185403823853,0,0.3814697265625,131072000,62400,26
12.530343294143677,0,1.5777587890625,542113792,62400,26
13.461785793304443,0,1.5777587890625,542113792,62400,26
14.398286819458008,0,1.5777587890625,542113792,62400,26
15.339704751968384,0,1.5777587890625,542113792,62500,26
16.279361486434937,0,1.5838623046875,544210944,62500,26
17.217592477798462,1,1.5838623046875,544210944,62500,26
18.158426761627197,0,1.9927978515625,684720128,62500,26
19.092864751815796,0,1.9927978515625,684720128,62400,26
20.027514457702637,0,1.9927978515625,684720128,62400,26
20.95830988883972,0,1.9927978515625,684720128,62300,26
21.891668796539307,3,1.9927978515625,684720128,62300,26
22.8232319355011,3,1.9927978515625,684720128,62500,26
23.712374448776245,0,1.9927978515625,684720128,62500,26
24.65273690223694,0,1.9989013671875,686817280,62500,26
25.587900400161743,0,2.2064208984375,758120448,62300,26
26.518059015274048,0,2.4322509765625,835715072,62300,26
27.44898509979248,0,2.4322509765625,835715072,62300,26
28.38298463821411,0,2.4322509765625,835715072,62300,26
29.31156826019287,0,2.4322509765625,835715072,62200,26
30.240878105163574,0,2.4322509765625,835715072,62200,26
31.178419589996338,0,2.4322509765625,835715072,62200,26
32.11316227912903,0,2.4322509765625,835715072,62200,26
33.04815721511841,0,2.4322509765625,835715072,62300,26
33.98360323905945,0,2.4322509765625,835715072,62300,26
34.93275833129883,0,2.4322509765625,835715072,62200,26
35.86984181404114,0,2.4322509765625,835715072,62200,26
36.81812357902527,0,2.4322509765625,835715072,62200,26
37.75682878494263,0,2.4322509765625,835715072,62600,26
38.6917998790741,0,2.4322509765625,835715072,62600,26
39.62788438796997,0,2.4322509765625,835715072,62400,26
40.558237075805664,0,2.4322509765625,835715072,62400,26
41.48990607261658,0,2.4322509765625,835715072,62400,26
42.427374601364136,0,2.4322509765625,835715072,62400,26
43.361756563186646,0,2.9815673828125,1024458752,62300,26
44.29751467704773,5,3.0670166015625,1053818880,62300,26
45.238404989242554,15,3.06396484375,1052770304,65300,26
46.172953605651855,21,3.06396484375,1052770304,65300,26
47.108723640441895,20,3.06396484375,1052770304,68200,26
48.040690422058105,2,3.06396484375,1052770304,68200,26
48.972349643707275,2,3.06396484375,1052770304,91100,26
49.908225297927856,21,3.06396484375,1052770304,91100,26
50.84809732437134,21,3.06396484375,1052770304,62500,26
51.78801608085632,13,3.06396484375,1052770304,62500,26
52.72867250442505,22,3.06396484375,1052770304,62500,26
53.66822576522827,15,3.06396484375,1052770304,70300,26
54.60819125175476,18,3.06396484375,1052770304,70300,26
55.54009389877319,20,3.06396484375,1052770304,82700,26
56.468881607055664,20,3.06396484375,1052770304,82700,26
57.399099826812744,19,3.06396484375,1052770304,72000,26
58.33013081550598,18,3.06396484375,1052770304,72000,26
59.26153826713562,15,3.06396484375,1052770304,62500,26
60.19811224937439,18,3.06396484375,1052770304,62500,26
61.12991809844971,19,3.06396484375,1052770304,62800,26
62.06915330886841,17,3.06396484375,1052770304,62800,26
63.01020169258118,17,3.06396484375,1052770304,72600,26
63.94890999794006,19,3.06396484375,1052770304,72600,26
64.88834810256958,19,3.06396484375,1052770304,72000,26
65.77268934249878,15,3.06396484375,1052770304,72000,26
66.7075207233429,19,3.06396484375,1052770304,72000,26
67.59837031364441,21,3.06396484375,1052770304,70500,26
68.52890229225159,18,3.06396484375,1052770304,70500,26
69.46107959747314,14,3.06396484375,1052770304,79800,26
70.39109516143799,21,3.06396484375,1052770304,79800,26
71.32897472381592,15,3.06396484375,1052770304,63100,26
72.268146276474,19,3.06396484375,1052770304,63100,26
73.19898509979248,19,3.06396484375,1052770304,62800,26
74.13746500015259,15,3.06396484375,1052770304,62800,26
75.07826614379883,12,3.06396484375,1052770304,77400,26
75.96806907653809,20,3.06396484375,1052770304,77400,26
76.90112543106079,20,3.06396484375,1052770304,64099,26
77.83899641036987,16,3.06396484375,1052770304,64099,26
78.77184224128723,16,3.06396484375,1052770304,64099,26
79.69987940788269,19,3.06396484375,1052770304,66600,26
80.58780455589294,16,3.06396484375,1052770304,66600,26
81.51787114143372,12,3.06396484375,1052770304,73000,26
82.40147471427917,20,3.06396484375,1052770304,73000,26
83.28769946098328,14,3.06396484375,1052770304,86200,26
84.22067546844482,20,3.06396484375,1052770304,86200,26
85.15810704231262,11,3.06396484375,1052770304,64800,26
86.04022526741028,15,3.06396484375,1052770304,64800,26
86.96852397918701,15,3.06396484375,1052770304,69500,26
87.90792107582092,16,3.06396484375,1052770304,69500,26
88.83952689170837,16,3.06396484375,1052770304,69000,26
89.76777958869934,12,3.06396484375,1052770304,69000,26
90.64875650405884,16,3.06396484375,1052770304,69000,26
91.5783121585846,16,3.06396484375,1052770304,64700,26
92.52144575119019,14,3.06396484375,1052770304,64700,26
93.45779514312744,20,3.06396484375,1052770304,79800,26
94.38767075538635,20,3.06396484375,1052770304,79800,26
95.31748533248901,17,3.06396484375,1052770304,62800,26
96.20031809806824,19,3.06396484375,1052770304,62800,26
97.13109636306763,13,3.06396484375,1052770304,65300,26
98.05947875976562,16,3.06396484375,1052770304,65300,26
98.98713064193726,16,3.06396484375,1052770304,72100,26
99.91798615455627,16,3.06396484375,1052770304,72100,26
100.84828805923462,16,3.06396484375,1052770304,68100,26
101.78079032897949,13,3.06396484375,1052770304,68100,26
102.71829509735107,21,3.06396484375,1052770304,68100,26
103.6578733921051,17,3.06396484375,1052770304,83800,26
104.59781503677368,19,3.06396484375,1052770304,83800,26
105.53043627738953,21,3.06396484375,1052770304,76900,26
106.46922731399536,17,3.06396484375,1052770304,76900,26
107.40746402740479,15,3.06396484375,1052770304,64599,26
108.3731517791748,15,3.06396484375,1052770304,64599,26
109.30936646461487,17,3.06396484375,1052770304,72800,26
110.24802899360657,13,3.06396484375,1052770304,72800,26
111.1930685043335,21,3.06396484375,1052770304,62900,26
112.13218379020691,15,3.06396484375,1052770304,62900,26
113.07720613479614,16,3.06396484375,1052770304,69900,26
114.01942610740662,15,3.06396484375,1052770304,69900,26
114.96319818496704,15,3.06396484375,1052770304,62900,26
115.84919667243958,13,3.06396484375,1052770304,62900,26
116.78823137283325,13,3.06396484375,1052770304,62900,26
117.72852277755737,21,3.06396484375,1052770304,85900,26
118.66786909103394,15,3.06396484375,1052770304,85900,26
119.60786175727844,20,3.06396484375,1052770304,62700,26
120.55196762084961,20,3.06396484375,1052770304,62700,26
121.48984909057617,19,3.06396484375,1052770304,63500,26
122.42840790748596,15,3.06396484375,1052770304,63500,26
123.38760781288147,20,3.06396484375,1052770304,62800,26
124.32877898216248,20,3.06396484375,1052770304,62800,26
125.26332759857178,20,3.06396484375,1052770304,63200,26
126.19897508621216,16,3.06396484375,1052770304,63200,26
127.14132952690125,19,3.06396484375,1052770304,63200,26
128.02944159507751,21,3.06396484375,1052770304,63200,26
128.97198152542114,21,3.06396484375,1052770304,66600,26
129.91362261772156,19,3.06396484375,1052770304,66600,26
130.86069774627686,19,3.06396484375,1052770304,63300,26
131.79849910736084,19,3.06396484375,1052770304,63300,26
132.73370552062988,13,3.06396484375,1052770304,63300,26
133.62267065048218,14,3.06396484375,1052770304,64800,26
134.55812048912048,21,3.06396484375,1052770304,64800,26
135.4984393119812,12,3.06396484375,1052770304,67700,26
136.44208240509033,14,3.06396484375,1052770304,67700,26
137.38884139060974,15,3.06396484375,1052770304,64599,26
138.33306860923767,12,3.06396484375,1052770304,64599,26
139.27027869224548,16,3.06396484375,1052770304,63100,26
140.2082555294037,15,3.06396484375,1052770304,63100,26
141.1500859260559,10,3.06396484375,1052770304,63000,26
142.09084486961365,15,3.06396484375,1052770304,63000,26
143.03244614601135,15,3.06396484375,1052770304,71900,26
143.9783890247345,14,3.06396484375,1052770304,71900,26
144.92805218696594,14,3.06396484375,1052770304,62500,26
145.8290867805481,20,3.06396484375,1052770304,62500,26
146.72916054725647,10,3.06396484375,1052770304,62500,26
147.67088913917542,20,3.06396484375,1052770304,65300,26
148.61081171035767,15,3.06396484375,1052770304,65300,26
149.54852533340454,14,3.06396484375,1052770304,64500,26
