time(s),GPU_Utilization(%),Memory_Utilization(%),Used_Memory(Bytes),Power_Usage(mW),Temperature(C)
0.0,0,58.795166015625,20201865216,46000,44
1.0870122909545898,0,61.63330078125,21177040896,53000,56
2.167335271835327,82,62.41455078125,21445476352,65000,51
3.2346932888031006,93,62.41455078125,21445476352,91000,55
4.324656248092651,85,62.41455078125,21445476352,104000,53
5.399431467056274,88,62.41455078125,21445476352,108000,53
6.473012685775757,94,62.41455078125,21445476352,103000,54
7.548858642578125,93,62.41455078125,21445476352,103000,54
8.624104261398315,99,62.41455078125,21445476352,103000,55
9.70323634147644,89,62.41455078125,21445476352,103000,54
10.795140027999878,87,62.41455078125,21445476352,103000,55
11.875773668289185,82,62.41455078125,21445476352,103000,55
12.951894760131836,96,62.41455078125,21445476352,103000,55
14.027307033538818,93,62.41455078125,21445476352,103000,56
15.111517906188965,90,62.41455078125,21445476352,103000,55
16.20286726951599,89,62.41455078125,21445476352,103000,55
17.271195888519287,79,62.41455078125,21445476352,107000,56
18.345234155654907,85,62.41455078125,21445476352,108000,57
19.432372331619263,85,62.41455078125,21445476352,104000,57
20.50951838493347,90,62.41455078125,21445476352,104000,57
21.590168237686157,93,62.41455078125,21445476352,103000,58
22.66637086868286,89,62.41455078125,21445476352,103000,57
23.74694037437439,92,62.41455078125,21445476352,103000,58
24.824215412139893,87,62.41455078125,21445476352,103000,59
25.90516209602356,92,62.41455078125,21445476352,103000,59
26.983779191970825,82,62.41455078125,21445476352,104000,59
28.059732675552368,88,62.41455078125,21445476352,103000,59
29.13720154762268,100,62.41455078125,21445476352,104000,59
30.214194536209106,93,62.41455078125,21445476352,113000,63
31.291083335876465,81,62.41455078125,21445476352,113000,60
32.3613076210022,89,62.41455078125,21445476352,113000,60
33.442652463912964,94,62.41455078125,21445476352,105000,61
34.519290924072266,100,62.41455078125,21445476352,104000,60
35.59528708457947,88,62.41455078125,21445476352,104000,61
36.67317605018616,87,62.41455078125,21445476352,104000,61
37.757333278656006,94,62.41455078125,21445476352,104000,61
38.83889603614807,87,62.41455078125,21445476352,104000,61
39.91902041435242,90,62.41455078125,21445476352,105000,61
40.98704147338867,95,62.41455078125,21445476352,105000,61
42.06884145736694,90,62.41455078125,21445476352,105000,61
43.14524722099304,90,62.41455078125,21445476352,106000,63
44.22839045524597,100,62.41455078125,21445476352,111000,62
45.31237578392029,93,62.41455078125,21445476352,110000,61
46.38193893432617,83,62.41455078125,21445476352,104000,62
47.46307873725891,89,62.41455078125,21445476352,104000,63
48.54452395439148,98,62.41455078125,21445476352,103000,62
49.62142610549927,94,62.41455078125,21445476352,103000,62
50.69781184196472,97,62.41455078125,21445476352,103000,63
51.7734637260437,83,62.41455078125,21445476352,103000,62
52.85423731803894,80,62.41455078125,21445476352,103000,64
53.93111276626587,100,62.41455078125,21445476352,104000,63
55.0084171295166,91,62.41455078125,21445476352,105000,63
56.0841851234436,80,62.41455078125,21445476352,105000,64
57.158966302871704,100,62.41455078125,21445476352,106000,63
58.237212896347046,85,62.41455078125,21445476352,106000,64
59.31504702568054,77,62.41455078125,21445476352,108000,65
60.38948702812195,88,62.41455078125,21445476352,107000,64
61.46615433692932,93,62.41455078125,21445476352,107000,65
62.541095495224,100,62.41455078125,21445476352,104000,63
63.605735778808594,94,62.41455078125,21445476352,107000,65
64.68995070457458,78,62.41455078125,21445476352,107000,65
65.77281522750854,94,62.41455078125,21445476352,104000,64
66.84769940376282,94,62.41455078125,21445476352,104000,65
67.92678022384644,92,62.41455078125,21445476352,104000,65
69.00543427467346,94,62.41455078125,21445476352,105000,65
70.08398580551147,89,62.41455078125,21445476352,106000,65
71.16227197647095,97,62.41455078125,21445476352,105000,65
72.24221611022949,100,62.41455078125,21445476352,105000,66
73.322518825531,96,62.41455078125,21445476352,105000,65
74.40310549736023,100,62.41455078125,21445476352,105000,66
75.4875168800354,94,62.41455078125,21445476352,113000,67
76.56318640708923,100,62.41455078125,21445476352,113000,67
77.63407135009766,91,62.41455078125,21445476352,114000,65
78.7130618095398,80,62.41455078125,21445476352,105000,66
79.79376792907715,82,62.41455078125,21445476352,106000,66
80.87441325187683,99,62.41455078125,21445476352,106000,67
81.95186376571655,100,62.41455078125,21445476352,111000,67
83.02862477302551,85,62.41455078125,21445476352,111000,67
84.10585880279541,86,62.41455078125,21445476352,110000,67
85.18150043487549,91,62.41455078125,21445476352,105000,67
86.26082110404968,93,62.41455078125,21445476352,105000,68
87.34316444396973,90,62.41455078125,21445476352,105000,67
88.42267155647278,99,62.41455078125,21445476352,104000,67
89.5119423866272,87,62.41455078125,21445476352,108000,68
90.59879207611084,76,62.41455078125,21445476352,108000,67
91.68395590782166,88,62.41455078125,21445476352,106000,67
92.75878357887268,83,62.41455078125,21445476352,106000,68
93.83731627464294,100,62.41455078125,21445476352,105000,69
94.91687655448914,88,62.41455078125,21445476352,105000,68
95.99813604354858,77,62.41455078125,21445476352,104000,68
97.07691502571106,93,62.41455078125,21445476352,104000,68
98.15712380409241,92,62.41455078125,21445476352,107000,69
99.2343647480011,84,62.41455078125,21445476352,108000,69
100.31463766098022,82,62.41455078125,21445476352,108000,69
101.38135123252869,96,62.41455078125,21445476352,106000,69
102.46980738639832,92,62.41455078125,21445476352,106000,69
103.53448557853699,92,62.41455078125,21445476352,106000,68
104.60633516311646,81,62.41455078125,21445476352,105000,69
105.67973184585571,87,62.41455078125,21445476352,104000,69
106.76076531410217,82,62.41455078125,21445476352,104000,69
107.84340691566467,77,62.41455078125,21445476352,104000,69
108.91731142997742,92,62.41455078125,21445476352,112000,73
109.99547004699707,88,62.41455078125,21445476352,114000,70
111.07139110565186,90,62.41455078125,21445476352,116000,71
112.1501612663269,94,62.41455078125,21445476352,108000,71
113.22837352752686,95,62.41455078125,21445476352,108000,70
114.30458402633667,100,62.41455078125,21445476352,107000,71
115.40076923370361,100,62.41455078125,21445476352,107000,71
116.47815299034119,76,62.41455078125,21445476352,107000,70
117.55632328987122,84,62.41455078125,21445476352,106000,71
118.63534808158875,92,62.41455078125,21445476352,107000,77
119.71214079856873,100,62.41455078125,21445476352,108000,71
120.79094767570496,89,62.41455078125,21445476352,108000,71
121.87140536308289,96,62.41455078125,21445476352,105000,71
122.95708060264587,91,62.41455078125,21445476352,105000,71
124.03422546386719,90,62.41455078125,21445476352,105000,71
125.11297965049744,91,62.41455078125,21445476352,106000,71
126.18585467338562,90,62.41455078125,21445476352,105000,71
127.27552056312561,97,62.41455078125,21445476352,105000,71
128.3433599472046,83,62.41455078125,21445476352,105000,71
129.4166157245636,87,62.41455078125,21445476352,105000,71
130.4954559803009,94,62.41455078125,21445476352,106000,72
131.57889246940613,81,62.41455078125,21445476352,106000,72
132.65513396263123,90,62.41455078125,21445476352,106000,77
133.73685598373413,90,62.41455078125,21445476352,114000,71
134.81990027427673,93,62.41455078125,21445476352,111000,71
135.89916229248047,97,62.41455078125,21445476352,101000,72
136.96832609176636,100,62.41455078125,21445476352,103000,83
138.04051971435547,82,62.41455078125,21445476352,112000,72
139.12505388259888,87,62.41455078125,21445476352,110000,71
140.19483137130737,100,62.41455078125,21445476352,100000,72
141.27128314971924,94,62.41455078125,21445476352,103000,73
142.34514617919922,75,62.41455078125,21445476352,106000,73
143.4373664855957,90,62.41455078125,21445476352,108000,73
144.51608085632324,64,62.41455078125,21445476352,108000,73
145.60460567474365,93,62.41455078125,21445476352,108000,72
146.69950103759766,96,62.41455078125,21445476352,110000,74
147.78328490257263,93,62.41455078125,21445476352,110000,73
148.86814212799072,88,62.41455078125,21445476352,110000,73
149.95277166366577,90,62.41455078125,21445476352,107000,73
151.03332042694092,91,62.41455078125,21445476352,106000,72
152.1134650707245,89,62.41455078125,21445476352,106000,73
153.19085836410522,94,62.41455078125,21445476352,106000,72
154.2629725933075,94,62.41455078125,21445476352,106000,73
155.33495783805847,91,62.41455078125,21445476352,107000,73
156.41457390785217,92,62.41455078125,21445476352,107000,74
157.49681758880615,97,62.41455078125,21445476352,107000,73
158.5777142047882,84,62.41455078125,21445476352,112000,92
159.65861320495605,86,62.41455078125,21445476352,114000,73
160.74178767204285,96,62.41455078125,21445476352,111000,73
161.8253960609436,94,62.41455078125,21445476352,102000,74
162.9106321334839,73,62.41455078125,21445476352,116000,80
163.99163794517517,84,62.41455078125,21445476352,116000,74
165.0698046684265,92,62.41455078125,21445476352,115000,73
166.14818692207336,99,62.41455078125,21445476352,102000,74
167.22030591964722,88,62.41455078125,21445476352,104000,74
168.29260897636414,96,62.41455078125,21445476352,107000,75
169.36822128295898,89,62.41455078125,21445476352,111000,74
170.44266986846924,100,62.41455078125,21445476352,111000,74
171.52181816101074,83,62.41455078125,21445476352,110000,74
172.59509253501892,97,62.41455078125,21445476352,107000,74
173.6796052455902,97,62.41455078125,21445476352,107000,74
174.75010776519775,86,62.41455078125,21445476352,106000,74
175.83342790603638,100,62.41455078125,21445476352,111000,80
176.91941738128662,95,62.41455078125,21445476352,111000,75
177.99977469444275,88,62.41455078125,21445476352,112000,75
179.0813479423523,78,62.41455078125,21445476352,107000,75
180.15912866592407,89,62.41455078125,21445476352,107000,75
181.23825001716614,89,62.41455078125,21445476352,107000,75
182.331538438797,98,62.41455078125,21445476352,107000,75
183.4023082256317,85,62.41455078125,21445476352,107000,75
184.47680807113647,97,62.41455078125,21445476352,108000,85
185.54837465286255,89,62.41455078125,21445476352,112000,75
186.6241111755371,95,62.41455078125,21445476352,112000,75
187.70377397537231,86,62.41455078125,21445476352,107000,75
188.7927544116974,90,62.41455078125,21445476352,107000,75
189.8669331073761,82,62.41455078125,21445476352,108000,75
190.94525027275085,92,62.41455078125,21445476352,108000,76
192.0148208141327,94,62.41455078125,21445476352,112000,77
