time(s),GPU_Utilization(%),Memory_Utilization(%),Used_Memory(Bytes),Power_Usage(mW),Temperature(C)
0.0,32,28.159349047386417,7253065728,58010,48
1.0014264583587646,1,29.75518034522065,7664107520,59793,49
2.028916597366333,92,29.75518034522065,7664107520,178030,56
3.0457077026367188,93,29.75518034522065,7664107520,208495,57
4.064093351364136,93,29.75518034522065,7664107520,209706,57
5.086849212646484,92,29.75518034522065,7664107520,209723,58
6.103386402130127,93,29.75518034522065,7664107520,209330,58
7.120894908905029,93,29.75518034522065,7664107520,210148,59
8.122520923614502,84,29.763322341638172,7666204672,207844,57
9.12409496307373,93,29.763322341638172,7666204672,204650,59
10.126260995864868,92,29.763322341638172,7666204672,210922,60
11.146026849746704,93,29.763322341638172,7666204672,211580,60
12.158596992492676,92,29.763322341638172,7666204672,211975,60
13.174345254898071,93,29.763322341638172,7666204672,211145,60
14.193713188171387,93,29.763322341638172,7666204672,211967,61
15.197220802307129,63,29.763322341638172,7666204672,198837,60
16.201048374176025,92,29.763322341638172,7666204672,212198,61
17.22182011604309,92,29.763322341638172,7666204672,214108,61
18.239163637161255,93,29.763322341638172,7666204672,214972,62
19.249321699142456,93,29.763322341638172,7666204672,215774,62
20.2620906829834,92,29.763322341638172,7666204672,214082,62
21.28095030784607,93,29.763322341638172,7666204672,214787,62
22.289215564727783,92,29.763322341638172,7666204672,218147,63
23.311294555664062,93,29.763322341638172,7666204672,215619,63
24.332136392593384,92,29.763322341638172,7666204672,215147,63
25.333825826644897,93,29.763322341638172,7666204672,220232,62
26.356552124023438,92,29.763322341638172,7666204672,220317,63
27.37473487854004,93,29.763322341638172,7666204672,218526,64
28.393458366394043,92,29.763322341638172,7666204672,217986,64
29.41273021697998,92,29.763322341638172,7666204672,211833,63
30.47211503982544,93,29.763322341638172,7666204672,220224,61
31.473628044128418,92,29.763322341638172,7666204672,219565,63
32.47517919540405,89,29.763322341638172,7666204672,223642,64
33.47902727127075,92,29.763322341638172,7666204672,218266,64
34.495994329452515,93,29.763322341638172,7666204672,219936,65
35.517295360565186,92,29.763322341638172,7666204672,220790,65
36.532869815826416,92,29.763322341638172,7666204672,221613,65
37.55240488052368,92,29.763322341638172,7666204672,222380,65
38.5732958316803,92,29.763322341638172,7666204672,223139,65
39.58350086212158,93,29.763322341638172,7666204672,223936,65
40.60164284706116,92,29.763322341638172,7666204672,222924,65
41.620043992996216,93,29.763322341638172,7666204672,224644,66
42.64019465446472,93,29.763322341638172,7666204672,224435,66
43.64177370071411,92,29.763322341638172,7666204672,213450,64
44.644280672073364,93,29.763322341638172,7666204672,223866,65
45.65530276298523,93,29.763322341638172,7666204672,225195,66
46.670560121536255,93,29.763322341638172,7666204672,226160,66
47.688987493515015,93,29.763322341638172,7666204672,224021,66
48.70860242843628,92,29.763322341638172,7666204672,224637,66
49.71018743515015,92,29.763322341638172,7666204672,225873,64
50.71341061592102,81,29.763322341638172,7666204672,217529,64
51.715147495269775,93,29.763322341638172,7666204672,214040,65
52.72149038314819,93,29.763322341638172,7666204672,225461,66
53.72657036781311,93,29.763322341638172,7666204672,226392,67
54.74488353729248,93,29.763322341638172,7666204672,225954,67
55.762603521347046,93,29.763322341638172,7666204672,227404,67
56.764461278915405,93,29.763322341638172,7666204672,226467,64
57.77051758766174,93,29.763322341638172,7666204672,212966,67
58.787030935287476,93,29.763322341638172,7666204672,226387,67
59.80403685569763,93,29.763322341638172,7666204672,227076,67
60.805854082107544,93,29.763322341638172,7666204672,231934,67
61.82488179206848,93,29.763322341638172,7666204672,228907,67
62.8470094203949,92,29.763322341638172,7666204672,227257,67
63.85793662071228,93,29.763322341638172,7666204672,230873,67
64.88241934776306,92,29.763322341638172,7666204672,228534,67
65.8839807510376,86,29.763322341638172,7666204672,216914,65
66.88547086715698,84,29.763322341638172,7666204672,213924,65
67.91430735588074,93,29.763322341638172,7666204672,227586,68
68.92571258544922,93,29.763322341638172,7666204672,230692,68
69.94803142547607,93,29.763322341638172,7666204672,229094,68
70.95166945457458,93,29.763322341638172,7666204672,230177,64
71.95331835746765,81,29.763322341638172,7666204672,209263,67
72.95599508285522,93,29.763322341638172,7666204672,226529,67
73.97539472579956,93,29.763322341638172,7666204672,228376,68
74.98383855819702,93,29.763322341638172,7666204672,229611,68
76.0009548664093,93,29.763322341638172,7666204672,228307,68
77.02218079566956,93,29.763322341638172,7666204672,228132,68
78.03533792495728,93,29.763322341638172,7666204672,230745,68
79.05518698692322,93,29.763322341638172,7666204672,231859,68
80.07664084434509,93,29.763322341638172,7666204672,229657,68
81.09579133987427,93,29.763322341638172,7666204672,230036,68
82.10592770576477,93,29.763322341638172,7666204672,233276,68
83.12599301338196,93,29.763322341638172,7666204672,231185,68
84.1442940235138,93,29.763322341638172,7666204672,230091,68
85.17197060585022,76,29.763322341638172,7666204672,222803,68
86.18985056877136,92,29.763322341638172,7666204672,230664,68
87.21031665802002,93,29.763322341638172,7666204672,230921,68
88.2306866645813,93,29.763322341638172,7666204672,231464,68
89.23604440689087,93,29.763322341638172,7666204672,234981,68
90.25693988800049,93,29.763322341638172,7666204672,231623,68
91.27790188789368,93,29.763322341638172,7666204672,230678,69
92.28483247756958,93,29.763322341638172,7666204672,232535,69
93.30311727523804,93,29.763322341638172,7666204672,231875,69
94.31986618041992,93,29.763322341638172,7666204672,232767,69
95.33631658554077,93,29.763322341638172,7666204672,231680,68
96.34280180931091,93,29.763322341638172,7666204672,232723,69
97.36536407470703,93,29.763322341638172,7666204672,231691,68
98.38480877876282,93,29.763322341638172,7666204672,230833,69
99.39136600494385,93,29.763322341638172,7666204672,225572,69
100.41125655174255,94,29.763322341638172,7666204672,231682,69
101.43137884140015,93,29.763322341638172,7666204672,233076,69
102.43970966339111,89,29.763322341638172,7666204672,236689,69
103.46215891838074,93,29.763322341638172,7666204672,229342,69
104.48258590698242,93,29.763322341638172,7666204672,232050,69
105.50239419937134,93,29.763322341638172,7666204672,233481,69
106.51781916618347,93,29.763322341638172,7666204672,234637,69
107.5371994972229,93,29.763322341638172,7666204672,232398,69
108.55628252029419,93,29.763322341638172,7666204672,232999,69
109.5658323764801,93,29.763322341638172,7666204672,233176,69
110.58599710464478,93,29.763322341638172,7666204672,232762,69
111.6053409576416,93,29.763322341638172,7666204672,232393,69
112.62739515304565,93,29.763322341638172,7666204672,233174,69
113.62965822219849,93,29.763322341638172,7666204672,223706,67
114.64646911621094,93,29.763322341638172,7666204672,232720,67
115.64791202545166,93,29.763322341638172,7666204672,233818,69
116.64997386932373,93,29.763322341638172,7666204672,234928,69
117.66707563400269,93,29.763322341638172,7666204672,231942,69
118.68693447113037,93,29.763322341638172,7666204672,232606,69
119.68855738639832,89,29.763322341638172,7666204672,233766,67
120.69015622138977,93,29.763322341638172,7666204672,234207,67
121.69497561454773,93,29.763322341638172,7666204672,233716,67
122.69673275947571,93,29.763322341638172,7666204672,232305,69
123.69851613044739,93,29.763322341638172,7666204672,233247,69
124.71990895271301,93,29.763322341638172,7666204672,232259,69
125.73824095726013,93,29.763322341638172,7666204672,233656,69
126.75652980804443,93,29.763322341638172,7666204672,226075,68
127.77512264251709,93,29.763322341638172,7666204672,222960,69
128.79588341712952,93,29.763322341638172,7666204672,232704,69
129.81421089172363,93,29.763322341638172,7666204672,232314,69
130.81882214546204,93,29.763322341638172,7666204672,233669,69
131.84144139289856,93,29.763322341638172,7666204672,233305,69
132.85990405082703,93,29.763322341638172,7666204672,232135,69
133.8661744594574,81,29.763322341638172,7666204672,232886,69
134.88713669776917,93,29.763322341638172,7666204672,231788,69
135.9098994731903,93,29.763322341638172,7666204672,231407,69
136.93001317977905,93,29.763322341638172,7666204672,232796,69
137.93502473831177,93,29.763322341638172,7666204672,235501,69
138.9573347568512,93,29.763322341638172,7666204672,231654,69
139.97856616973877,93,29.763322341638172,7666204672,232054,69
140.99036836624146,93,29.763322341638172,7666204672,227241,69
142.01195693016052,93,29.763322341638172,7666204672,232378,69
143.03182220458984,93,29.763322341638172,7666204672,231850,69
144.03837203979492,93,29.763322341638172,7666204672,231922,68
145.06472516059875,93,29.763322341638172,7666204672,232886,69
146.09251809120178,93,29.763322341638172,7666204672,232150,69
147.10856461524963,93,29.763322341638172,7666204672,232420,69
