time(s),GPU_Utilization(%),Memory_Utilization(%),Used_Memory(Bytes),Power_Usage(mW),Temperature(C)
0.0,36,65.93821242468654,16983851008,61302,42
1.0014667510986328,43,67.8515815828041,17476681728,86656,46
2.0043022632598877,77,67.85972357922162,17478778880,228876,48
3.0059397220611572,77,67.85972357922162,17478778880,232947,48
4.007408380508423,77,67.85972357922162,17478778880,234647,49
5.008900165557861,77,67.86786557563914,17480876032,240317,49
6.010436058044434,75,67.86786557563914,17480876032,232536,50
7.01260232925415,77,67.86786557563914,17480876032,233132,50
8.014133214950562,77,67.86786557563914,17480876032,234091,50
9.015716791152954,77,68.755343185149,17709465600,242818,51
10.017304420471191,77,68.755343185149,17709465600,235631,51
11.018755197525024,78,68.755343185149,17709465600,236092,52
12.020241260528564,78,68.755343185149,17709465600,237872,52
13.021843194961548,77,68.83676314932421,17730437120,241904,52
14.023341655731201,77,68.83676314932421,17730437120,235748,52
15.025875806808472,77,68.83676314932421,17730437120,235958,53
16.027483224868774,77,68.83676314932421,17730437120,236023,53
17.029053926467896,77,69.78937673017424,17975803904,244486,53
18.030648946762085,78,69.78937673017424,17975803904,236616,54
19.032257795333862,78,71.10838014981273,18315542528,247922,54
20.03398895263672,79,71.10838014981273,18315542528,238821,54
21.035618782043457,79,71.10838014981273,18315542528,239014,54
22.03715491294861,79,71.10838014981273,18315542528,240440,55
23.038700342178345,78,71.10838014981273,18315542528,248214,55
24.04040265083313,78,71.10838014981273,18315542528,237210,55
25.041990280151367,78,71.10838014981273,18315542528,238328,55
26.046062231063843,78,71.10838014981273,18315542528,238651,56
27.047624111175537,77,71.10838014981273,18315542528,245960,56
28.04920506477356,77,71.10838014981273,18315542528,236703,56
29.050818920135498,77,71.10838014981273,18315542528,236933,56
30.0633761882782,78,71.10838014981273,18315542528,238026,56
31.06481671333313,79,72.5657975085491,18690932736,250980,57
32.06631374359131,79,72.5657975085491,18690932736,241384,57
33.067790508270264,79,72.5657975085491,18690932736,242439,57
34.06940817832947,79,72.5657975085491,18690932736,242818,57
35.0709753036499,77,72.5657975085491,18690932736,246875,57
36.07247614860535,77,72.5657975085491,18690932736,237657,57
37.0740864276886,77,72.5657975085491,18690932736,238600,57
38.07777690887451,78,72.5657975085491,18690932736,239308,58
39.07939672470093,78,72.5657975085491,18690932736,248892,58
40.08084154129028,78,72.5657975085491,18690932736,240178,58
41.08232831954956,78,72.5657975085491,18690932736,240825,58
42.084389209747314,78,72.5657975085491,18690932736,241810,58
43.08728337287903,78,72.5657975085491,18690932736,250900,59
44.08869814872742,78,72.5657975085491,18690932736,241615,59
45.090174436569214,89,74.28375875264615,19133431808,254093,59
46.09170150756836,79,74.28375875264615,19133431808,245024,59
47.093239307403564,79,74.28375875264615,19133431808,245937,59
48.094934701919556,79,74.28375875264615,19133431808,246894,59
49.09650254249573,81,74.28375875264615,19133431808,250859,59
50.09981656074524,77,74.28375875264615,19133431808,239174,59
51.101349115371704,77,74.28375875264615,19133431808,240267,60
52.10328388214111,77,74.28375875264615,19133431808,240777,60
53.10488820075989,77,74.28375875264615,19133431808,248336,60
54.106417417526245,77,74.28375875264615,19133431808,241402,60
55.112966775894165,77,74.28375875264615,19133431808,241806,60
56.11453604698181,78,74.28375875264615,19133431808,242612,60
57.116066694259644,76,74.28375875264615,19133431808,247354,60
58.117496728897095,77,74.28375875264615,19133431808,240068,60
59.11893582344055,77,74.28375875264615,19133431808,240860,60
60.120420694351196,77,74.28375875264615,19133431808,241605,60
61.12200307846069,78,74.28375875264615,19133431808,251690,61
62.12346148490906,79,74.28375875264615,19133431808,244473,61
63.124993324279785,79,74.28375875264615,19133431808,245490,61
64.12645769119263,79,74.28375875264615,19133431808,246270,61
65.12800359725952,79,74.28375875264615,19133431808,257847,61
66.12956023216248,79,74.28375875264615,19133431808,248120,61
67.13116836547852,79,74.28375875264615,19133431808,248852,61
68.13260555267334,79,74.28375875264615,19133431808,250063,61
69.1341643333435,79,74.28375875264615,19133431808,257493,61
70.13566470146179,79,74.28375875264615,19133431808,247390,61
71.13719844818115,79,74.28375875264615,19133431808,248333,62
72.13872146606445,79,74.28375875264615,19133431808,248704,62
73.14027786254883,77,74.28375875264615,19133431808,250361,61
74.14181017875671,77,74.28375875264615,19133431808,243910,61
75.14326405525208,78,74.28375875264615,19133431808,244949,62
76.14475798606873,78,74.28375875264615,19133431808,248551,67
77.14628100395203,79,74.28375875264615,19133431808,259799,62
78.14821481704712,79,74.28375875264615,19133431808,249676,62
79.14977717399597,79,74.28375875264615,19133431808,250555,62
80.1516580581665,79,74.28375875264615,19133431808,252420,63
81.15415573120117,78,74.28375875264615,19133431808,255524,62
82.15568923950195,78,74.28375875264615,19133431808,247547,62
83.15724587440491,79,74.28375875264615,19133431808,248736,62
84.1593873500824,87,74.28375875264615,19133431808,260242,63
85.16088891029358,79,74.28375875264615,19133431808,250893,62
86.16234803199768,79,74.28375875264615,19133431808,251585,62
87.16385173797607,79,74.28375875264615,19133431808,252416,62
88.16538405418396,77,74.28375875264615,19133431808,259268,62
89.16736769676208,78,74.28375875264615,19133431808,247850,62
90.1688723564148,78,74.28375875264615,19133431808,248248,62
91.17038035392761,78,74.28375875264615,19133431808,248958,62
92.17689275741577,82,74.28375875264615,19133431808,254898,62
93.18385148048401,77,74.28375875264615,19133431808,247728,62
94.18792176246643,78,74.28375875264615,19133431808,248592,63
95.18942379951477,78,74.28375875264615,19133431808,249160,63
96.19090270996094,79,74.28375875264615,19133431808,261470,63
97.19250869750977,79,74.28375875264615,19133431808,252779,63
98.19410753250122,78,74.28375875264615,19133431808,251607,63
99.19558668136597,79,74.28375875264615,19133431808,252467,62
100.19704961776733,78,74.28375875264615,19133431808,260199,63
101.19867968559265,79,74.28375875264615,19133431808,250507,63
102.20012927055359,79,74.28375875264615,19133431808,251074,63
103.20199131965637,79,74.28375875264615,19133431808,252271,63
104.20366525650024,67,74.28375875264615,19133431808,228116,63
105.20519304275513,77,74.28375875264615,19133431808,249863,63
106.20683217048645,77,74.28375875264615,19133431808,251247,63
107.20922613143921,78,74.28375875264615,19133431808,251923,63
108.21078252792358,76,74.28375875264615,19133431808,255800,63
109.21225357055664,76,74.28375875264615,19133431808,247595,63
110.21696615219116,76,74.28375875264615,19133431808,248280,63
111.21845483779907,76,74.28375875264615,19133431808,248527,63
112.22000789642334,76,74.28375875264615,19133431808,256410,63
113.22204279899597,76,74.28375875264615,19133431808,247652,63
114.22352576255798,76,74.28375875264615,19133431808,247597,63
115.22509336471558,77,74.28375875264615,19133431808,248683,63
116.22661018371582,75,74.28375875264615,19133431808,263078,63
117.22816610336304,76,74.28375875264615,19133431808,246371,63
118.22971081733704,76,74.28375875264615,19133431808,246669,63
119.23124313354492,76,74.28375875264615,19133431808,247501,63
120.23275184631348,76,74.28375875264615,19133431808,255306,63
121.23477149009705,76,74.28375875264615,19133431808,248302,63
122.2363076210022,77,74.28375875264615,19133431808,248815,63
